Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
1550;1;-0.650;0.450;-3.407;1.35;1.10;-0.18;1.87;-3.56;33.19;43.59;-2.17
1551;1;-0.650;0.550;-3.428;1.01;0.85;-0.08;0.59;-2.57;27.21;40.74;0.43
1552;1;-0.650;0.650;-3.449;0.73;0.67;-0.03;-0.03;-1.82;22.72;38.30;2.19
1553;1;-0.650;0.750;-3.470;0.52;0.54;-0.01;-0.30;-1.29;19.44;36.18;3.40
1554;1;-0.650;0.850;-3.490;0.39;0.43;0.00;-0.39;-0.99;17.08;34.33;4.28
1555;1;-0.650;0.950;-3.511;0.31;0.35;0.00;-0.42;-0.82;15.30;32.74;4.95
1556;1;-0.650;1.050;-3.532;0.26;0.28;0.00;-0.44;-0.69;13.83;31.38;5.50
1557;1;-0.650;1.150;-3.553;0.22;0.22;0.00;-0.46;-0.57;12.48;30.20;5.92
1558;1;-0.650;1.250;-3.574;0.18;0.17;-0.01;-0.49;-0.45;11.12;29.15;6.23
1559;1;-0.650;1.350;-3.595;0.14;0.14;-0.01;-0.50;-0.34;9.73;28.17;6.37
1560;1;-0.650;1.450;-3.616;0.10;0.11;-0.01;-0.49;-0.24;8.40;27.14;6.39
1561;1;-0.650;1.550;-3.637;0.06;0.09;-0.01;-0.48;-0.15;7.23;25.98;6.28
1562;1;-0.650;1.650;-3.658;0.03;0.08;-0.01;-0.46;-0.08;6.23;24.73;6.06
1563;1;-0.650;1.750;-3.679;0.00;0.07;-0.01;-0.43;-0.04;5.37;23.50;5.74
1564;1;-0.650;1.850;-3.700;-0.02;0.07;-0.01;-0.39;0.00;4.62;22.33;5.36
1565;1;-0.650;1.950;-3.721;-0.04;0.07;-0.01;-0.35;0.01;3.95;21.22;4.96
1566;1;-0.750;0.050;-3.348;1.14;2.24;-1.72;10.28;-3.32;69.97;56.30;-31.98
1567;1;-0.750;0.150;-3.368;1.17;1.86;-1.00;10.24;-4.87;56.42;55.00;-18.73
1568;1;-0.750;0.250;-3.388;1.21;1.38;-0.56;6.61;-4.07;44.34;49.23;-11.47
1569;1;-0.750;0.350;-3.409;1.10;1.05;-0.30;3.68;-3.19;35.18;44.97;-6.45
1570;1;-0.750;0.450;-3.429;0.91;0.82;-0.15;1.85;-2.45;28.36;41.76;-2.98
1571;1;-0.750;0.550;-3.449;0.71;0.66;-0.07;0.80;-1.83;23.33;39.15;-0.57
1572;1;-0.750;0.650;-3.470;0.54;0.54;-0.03;0.24;-1.35;19.74;36.85;1.11
1573;1;-0.750;0.750;-3.490;0.43;0.44;-0.01;-0.04;-1.06;17.24;34.84;2.32
1574;1;-0.750;0.850;-3.510;0.35;0.36;-0.01;-0.18;-0.90;15.44;33.16;3.23
1575;1;-0.750;0.950;-3.530;0.31;0.29;0.00;-0.26;-0.76;13.97;31.74;3.97
1576;1;-0.750;1.050;-3.551;0.27;0.24;0.00;-0.32;-0.62;12.60;30.52;4.55
1577;1;-0.750;1.150;-3.571;0.24;0.19;0.00;-0.36;-0.50;11.21;29.43;4.97
1578;1;-0.750;1.250;-3.591;0.20;0.16;0.00;-0.39;-0.39;9.79;28.41;5.24
1579;1;-0.750;1.350;-3.612;0.17;0.13;0.00;-0.41;-0.30;8.44;27.42;5.40
1580;1;-0.750;1.450;-3.632;0.13;0.11;-0.01;-0.41;-0.21;7.24;26.50;5.45
1581;1;-0.750;1.550;-3.652;0.10;0.09;0.00;-0.41;-0.14;6.20;25.63;5.41
1582;1;-0.750;1.650;-3.673;0.06;0.08;0.00;-0.41;-0.08;5.29;24.72;5.24
1583;1;-0.750;1.750;-3.693;0.04;0.08;0.00;-0.40;-0.04;4.46;23.74;4.97
1584;1;-0.750;1.850;-3.713;0.01;0.08;0.00;-0.39;0.00;3.73;22.69;4.59
1585;1;-0.750;1.950;-3.734;-0.01;0.08;0.00;-0.38;0.02;3.02;21.62;4.11
1586;1;-0.850;0.050;-3.372;0.58;1.56;-1.30;7.82;-2.47;61.79;53.35;-30.43
1587;1;-0.850;0.150;-3.392;0.64;1.32;-0.76;8.01;-3.59;48.82;52.25;-17.80
1588;1;-0.850;0.250;-3.412;0.73;1.01;-0.43;5.11;-2.75;37.99;47.22;-11.18
1589;1;-0.850;0.350;-3.431;0.70;0.78;-0.23;2.93;-2.11;30.08;43.22;-6.68
1590;1;-0.850;0.450;-3.451;0.61;0.62;-0.12;1.58;-1.67;24.34;40.11;-3.54
1591;1;-0.850;0.550;-3.471;0.50;0.51;-0.06;0.78;-1.31;20.28;37.62;-1.34
1592;1;-0.850;0.650;-3.490;0.42;0.43;-0.03;0.33;-1.07;17.53;35.51;0.23
1593;1;-0.850;0.750;-3.510;0.36;0.36;-0.01;0.09;-0.92;15.61;33.67;1.41
1594;1;-0.850;0.850;-3.530;0.33;0.30;-0.01;-0.05;-0.79;14.10;32.13;2.33
1595;1;-0.850;0.950;-3.550;0.31;0.25;0.00;-0.14;-0.66;12.69;30.82;3.07
1596;1;-0.850;1.050;-3.569;0.28;0.20;0.00;-0.21;-0.54;11.27;29.66;3.65
1597;1;-0.850;1.150;-3.589;0.25;0.17;0.00;-0.27;-0.43;9.84;28.63;4.08
1598;1;-0.850;1.250;-3.609;0.22;0.14;0.00;-0.30;-0.34;8.47;27.64;4.37
1599;1;-0.850;1.350;-3.628;0.19;0.12;0.00;-0.33;-0.25;7.23;26.69;4.54
1600;1;-0.850;1.450;-3.648;0.15;0.10;0.00;-0.35;-0.18;6.12;25.80;4.59
1601;1;-0.850;1.550;-3.668;0.12;0.09;0.00;-0.36;-0.11;5.12;24.99;4.52
1602;1;-0.850;1.650;-3.687;0.09;0.09;0.00;-0.37;-0.06;4.22;24.23;4.33
1603;1;-0.850;1.750;-3.707;0.07;0.08;0.00;-0.37;-0.02;3.40;23.43;4.05
1604;1;-0.850;1.850;-3.727;0.04;0.09;0.00;-0.36;0.02;2.66;22.57;3.66
1605;1;-0.850;1.950;-3.746;0.02;0.09;0.00;-0.37;0.05;1.95;21.66;3.17
1606;1;-0.950;0.050;-3.397;0.22;1.06;-0.93;5.98;-1.83;53.82;49.82;-28.55
1607;1;-0.950;0.150;-3.416;0.32;0.91;-0.53;6.16;-2.62;41.72;48.99;-16.71
1608;1;-0.950;0.250;-3.435;0.43;0.73;-0.30;3.82;-1.92;32.39;45.06;-10.85
1609;1;-0.950;0.350;-3.454;0.45;0.58;-0.17;2.22;-1.45;25.77;41.60;-6.84
1610;1;-0.950;0.450;-3.473;0.41;0.47;-0.08;1.26;-1.17;21.08;38.62;-3.97
1611;1;-0.950;0.550;-3.492;0.37;0.40;-0.04;0.69;-0.99;17.91;36.22;-1.97
1612;1;-0.950;0.650;-3.511;0.34;0.34;-0.02;0.36;-0.88;15.81;34.29;-0.54
1613;1;-0.950;0.750;-3.530;0.32;0.29;-0.01;0.18;-0.78;14.23;32.63;0.58
1614;1;-0.950;0.850;-3.550;0.31;0.25;-0.01;0.05;-0.66;12.78;31.20;1.52
1615;1;-0.950;0.950;-3.569;0.30;0.21;0.00;-0.04;-0.55;11.33;29.96;2.26
1616;1;-0.950;1.050;-3.588;0.28;0.17;0.00;-0.12;-0.46;9.88;28.83;2.84
1617;1;-0.950;1.150;-3.607;0.26;0.14;0.00;-0.18;-0.37;8.49;27.79;3.28
1618;1;-0.950;1.250;-3.626;0.23;0.12;0.00;-0.23;-0.28;7.20;26.84;3.57
1619;1;-0.950;1.350;-3.645;0.20;0.11;0.00;-0.26;-0.20;6.02;25.97;3.73
1620;1;-0.950;1.450;-3.664;0.17;0.10;0.00;-0.29;-0.14;4.94;25.13;3.76
1621;1;-0.950;1.550;-3.683;0.15;0.09;0.00;-0.31;-0.09;3.96;24.33;3.67
1622;1;-0.950;1.650;-3.702;0.12;0.09;0.00;-0.32;-0.04;3.08;23.58;3.45
1623;1;-0.950;1.750;-3.721;0.09;0.09;0.00;-0.33;0.00;2.29;22.85;3.15
1624;1;-0.950;1.850;-3.740;0.07;0.09;0.00;-0.34;0.04;1.57;22.11;2.78
1625;1;-0.950;1.950;-3.759;0.05;0.09;0.00;-0.34;0.07;0.93;21.35;2.33
1626;1;-1.050;0.050;-3.422;0.01;0.68;-0.63;4.58;-1.28;46.15;45.83;-26.45
1627;1;-1.050;0.150;-3.440;0.13;0.59;-0.34;4.60;-1.78;35.30;45.31;-15.67
1628;1;-1.050;0.250;-3.459;0.25;0.51;-0.20;2.82;-1.39;27.61;42.51;-10.61
1629;1;-1.050;0.350;-3.477;0.29;0.43;-0.11;1.69;-1.08;22.19;39.85;-7.00
1630;1;-1.050;0.450;-3.495;0.29;0.35;-0.05;1.00;-0.88;18.43;37.21;-4.39
1631;1;-1.050;0.550;-3.514;0.29;0.30;-0.02;0.61;-0.79;16.01;34.96;-2.59
1632;1;-1.050;0.650;-3.532;0.29;0.27;-0.01;0.39;-0.72;14.32;33.17;-1.25
1633;1;-1.050;0.750;-3.551;0.30;0.23;-0.01;0.25;-0.63;12.85;31.67;-0.15
1634;1;-1.050;0.850;-3.569;0.30;0.20;0.00;0.13;-0.54;11.38;30.31;0.79
1635;1;-1.050;0.950;-3.588;0.29;0.17;0.00;0.04;-0.46;9.91;29.10;1.55
1636;1;-1.050;1.050;-3.606;0.27;0.15;0.00;-0.04;-0.38;8.50;28.01;2.14
1637;1;-1.050;1.150;-3.625;0.25;0.13;0.00;-0.10;-0.30;7.18;27.00;2.58
1638;1;-1.050;1.250;-3.643;0.23;0.11;0.00;-0.16;-0.22;5.96;26.09;2.87
1639;1;-1.050;1.350;-3.661;0.21;0.10;0.00;-0.20;-0.16;4.82;25.27;3.03
1640;1;-1.050;1.450;-3.680;0.19;0.09;0.00;-0.23;-0.10;3.78;24.51;3.06
1641;1;-1.050;1.550;-3.698;0.16;0.09;0.01;-0.26;-0.05;2.83;23.77;2.96
1642;1;-1.050;1.650;-3.717;0.14;0.09;0.01;-0.28;-0.01;2.00;23.04;2.74
1643;1;-1.050;1.750;-3.735;0.12;0.09;0.01;-0.30;0.03;1.26;22.34;2.44
1644;1;-1.050;1.850;-3.754;0.09;0.10;0.01;-0.31;0.06;0.59;21.66;2.07
1645;1;-1.050;1.950;-3.772;0.07;0.10;0.01;-0.31;0.08;0.00;20.96;1.64
1646;1;-1.150;0.050;-3.446;-0.11;0.41;-0.40;3.45;-0.78;39.02;41.44;-24.16
1647;1;-1.150;0.150;-3.464;0.01;0.36;-0.21;3.29;-1.07;29.86;41.62;-14.82
1648;1;-1.150;0.250;-3.482;0.13;0.33;-0.13;2.14;-1.01;23.61;39.65;-10.37
1649;1;-1.150;0.350;-3.500;0.19;0.30;-0.07;1.36;-0.82;19.14;37.85;-7.14
1650;1;-1.150;0.450;-3.518;0.21;0.26;-0.03;0.85;-0.69;16.24;35.78;-4.88
1651;1;-1.150;0.550;-3.535;0.23;0.23;-0.02;0.58;-0.64;14.39;33.79;-3.24
1652;1;-1.150;0.650;-3.553;0.25;0.21;-0.01;0.43;-0.57;12.89;32.13;-1.90
1653;1;-1.150;0.750;-3.571;0.27;0.18;0.00;0.31;-0.50;11.41;30.74;-0.78
1654;1;-1.150;0.850;-3.589;0.28;0.16;0.00;0.20;-0.44;9.92;29.45;0.16
1655;1;-1.150;0.950;-3.607;0.27;0.14;0.00;0.10;-0.37;8.49;28.24;0.93
1656;1;-1.150;1.050;-3.625;0.26;0.12;0.00;0.02;-0.29;7.17;27.18;1.53
1657;1;-1.150;1.150;-3.642;0.25;0.11;0.00;-0.04;-0.23;5.92;26.23;1.98
1658;1;-1.150;1.250;-3.660;0.24;0.10;0.00;-0.09;-0.16;4.75;25.37;2.28
1659;1;-1.150;1.350;-3.678;0.22;0.10;0.00;-0.14;-0.11;3.67;24.60;2.45
1660;1;-1.150;1.450;-3.696;0.20;0.09;0.01;-0.18;-0.06;2.68;23.89;2.48
1661;1;-1.150;1.550;-3.714;0.18;0.09;0.01;-0.21;-0.02;1.80;23.23;2.40
1662;1;-1.150;1.650;-3.731;0.16;0.09;0.01;-0.24;0.02;1.00;22.60;2.20
1663;1;-1.150;1.750;-3.749;0.14;0.10;0.01;-0.26;0.05;0.30;21.96;1.89
1664;1;-1.150;1.850;-3.767;0.12;0.10;0.01;-0.27;0.07;-0.33;21.31;1.51
1665;1;-1.150;1.950;-3.785;0.10;0.11;0.01;-0.28;0.08;-0.92;20.65;1.08
1666;1;-1.250;0.050;-3.471;-0.19;0.21;-0.25;2.51;-0.33;32.68;36.67;-21.71
1667;1;-1.250;0.150;-3.488;-0.07;0.22;-0.13;2.37;-0.51;25.38;38.43;-14.07
1668;1;-1.250;0.250;-3.505;0.04;0.20;-0.07;1.73;-0.60;20.03;36.81;-10.11
1669;1;-1.250;0.350;-3.523;0.11;0.19;-0.04;1.15;-0.55;16.48;35.54;-7.36
1670;1;-1.250;0.450;-3.540;0.15;0.19;-0.02;0.77;-0.53;14.42;34.19;-5.46
1671;1;-1.250;0.550;-3.557;0.19;0.17;-0.01;0.59;-0.50;12.91;32.62;-3.86
1672;1;-1.250;0.650;-3.574;0.22;0.16;0.00;0.47;-0.44;11.41;31.10;-2.46
1673;1;-1.250;0.750;-3.591;0.24;0.14;0.00;0.35;-0.39;9.91;29.78;-1.31
1674;1;-1.250;0.850;-3.609;0.25;0.13;0.00;0.24;-0.34;8.48;28.55;-0.37
1675;1;-1.250;0.950;-3.626;0.25;0.12;0.00;0.16;-0.28;7.15;27.39;0.41
1676;1;-1.250;1.050;-3.643;0.25;0.11;0.00;0.08;-0.22;5.89;26.38;1.02
1677;1;-1.250;1.150;-3.660;0.24;0.10;0.00;0.01;-0.16;4.71;25.48;1.48
1678;1;-1.250;1.250;-3.677;0.23;0.10;0.00;-0.04;-0.11;3.59;24.68;1.79
1679;1;-1.250;1.350;-3.695;0.22;0.09;0.01;-0.09;-0.07;2.57;23.94;1.97
1680;1;-1.250;1.450;-3.712;0.20;0.09;0.01;-0.13;-0.02;1.64;23.29;2.02
1681;1;-1.250;1.550;-3.729;0.19;0.10;0.01;-0.17;0.01;0.80;22.69;1.94
1682;1;-1.250;1.650;-3.746;0.17;0.10;0.01;-0.20;0.04;0.03;22.13;1.74
1683;1;-1.250;1.750;-3.763;0.15;0.11;0.01;-0.22;0.07;-0.66;21.58;1.44
1684;1;-1.250;1.850;-3.780;0.14;0.11;0.01;-0.24;0.09;-1.30;21.03;1.05
1685;1;-1.250;1.950;-3.798;0.12;0.12;0.01;-0.27;0.10;-1.92;20.43;0.57
1686;1;-1.350;0.050;-3.496;-0.25;0.09;-0.17;1.76;-0.04;27.07;31.74;-19.31
1687;1;-1.350;0.150;-3.512;-0.13;0.13;-0.08;1.84;-0.10;21.35;35.60;-13.24
1688;1;-1.350;0.250;-3.529;-0.01;0.12;-0.04;1.34;-0.18;16.78;34.31;-9.90
1689;1;-1.350;0.350;-3.545;0.06;0.12;-0.02;0.94;-0.32;14.33;33.17;-7.73
1690;1;-1.350;0.450;-3.562;0.11;0.13;-0.01;0.73;-0.39;12.93;32.40;-6.02
1691;1;-1.350;0.550;-3.579;0.15;0.13;0.00;0.61;-0.37;11.46;31.36;-4.35
1692;1;-1.350;0.650;-3.595;0.18;0.12;0.00;0.49;-0.33;9.88;30.06;-2.90
1693;1;-1.350;0.750;-3.612;0.20;0.11;0.00;0.38;-0.29;8.45;28.76;-1.76
1694;1;-1.350;0.850;-3.628;0.22;0.10;0.00;0.28;-0.24;7.15;27.60;-0.81
1695;1;-1.350;0.950;-3.645;0.23;0.10;0.00;0.20;-0.19;5.89;26.55;-0.01
1696;1;-1.350;1.050;-3.661;0.23;0.10;0.00;0.13;-0.15;4.69;25.60;0.62
1697;1;-1.350;1.150;-3.678;0.23;0.09;0.00;0.06;-0.11;3.55;24.76;1.09
1698;1;-1.350;1.250;-3.695;0.23;0.09;0.00;0.01;-0.07;2.51;24.00;1.41
1699;1;-1.350;1.350;-3.711;0.22;0.09;0.01;-0.04;-0.03;1.53;23.31;1.60
1700;1;-1.350;1.450;-3.728;0.21;0.10;0.01;-0.08;0.01;0.64;22.71;1.65
1701;1;-1.350;1.550;-3.744;0.20;0.10;0.01;-0.12;0.04;-0.18;22.16;1.57
1702;1;-1.350;1.650;-3.761;0.18;0.11;0.01;-0.16;0.07;-0.93;21.65;1.38
1703;1;-1.350;1.750;-3.777;0.17;0.11;0.01;-0.18;0.09;-1.60;21.16;1.08
1704;1;-1.350;1.850;-3.794;0.15;0.12;0.01;-0.21;0.11;-2.23;20.69;0.71
1705;1;-1.350;1.950;-3.810;0.14;0.13;0.01;-0.23;0.12;-2.83;20.21;0.25
1706;1;-1.450;0.050;-3.520;-0.25;0.02;-0.11;1.20;-0.03;21.97;27.07;-17.26
1707;1;-1.450;0.150;-3.536;-0.15;0.07;-0.05;1.48;0.07;17.57;32.27;-12.32
1708;1;-1.450;0.250;-3.552;-0.05;0.08;-0.02;0.92;0.04;14.28;32.18;-9.90
1709;1;-1.450;0.350;-3.568;0.01;0.08;-0.01;0.74;-0.18;12.82;31.18;-8.16
1710;1;-1.450;0.450;-3.584;0.07;0.09;0.00;0.69;-0.26;11.58;30.50;-6.42
1711;1;-1.450;0.550;-3.600;0.11;0.09;0.00;0.60;-0.24;9.97;29.84;-4.64
1712;1;-1.450;0.650;-3.616;0.14;0.09;0.00;0.48;-0.23;8.42;28.90;-3.21
1713;1;-1.450;0.750;-3.632;0.17;0.09;0.00;0.39;-0.20;7.13;27.76;-2.10
1714;1;-1.450;0.850;-3.648;0.19;0.09;0.00;0.31;-0.16;5.93;26.66;-1.14
1715;1;-1.450;0.950;-3.664;0.20;0.09;0.00;0.23;-0.13;4.72;25.69;-0.30
1716;1;-1.450;1.050;-3.680;0.21;0.09;0.00;0.16;-0.09;3.56;24.84;0.35
1717;1;-1.450;1.150;-3.696;0.22;0.09;0.00;0.10;-0.06;2.49;24.06;0.82
1718;1;-1.450;1.250;-3.712;0.22;0.09;0.00;0.05;-0.02;1.50;23.35;1.15
1719;1;-1.450;1.350;-3.728;0.21;0.10;0.00;0.00;0.01;0.56;22.72;1.35
1720;1;-1.450;1.450;-3.744;0.21;0.10;0.01;-0.04;0.04;-0.31;22.17;1.40
1721;1;-1.450;1.550;-3.760;0.20;0.11;0.01;-0.08;0.07;-1.11;21.67;1.33
1722;1;-1.450;1.650;-3.775;0.19;0.12;0.01;-0.12;0.09;-1.83;21.21;1.14
1723;1;-1.450;1.750;-3.791;0.18;0.12;0.01;-0.15;0.11;-2.49;20.77;0.85
1724;1;-1.450;1.850;-3.807;0.17;0.13;0.01;-0.18;0.12;-3.10;20.34;0.48
1725;1;-1.450;1.950;-3.823;0.15;0.14;0.01;-0.20;0.13;-3.68;19.92;0.04
1726;1;-1.550;0.050;-3.545;-0.21;-0.02;-0.07;0.80;-0.16;17.65;23.11;-15.68
1727;1;-1.550;0.150;-3.560;-0.13;0.02;-0.03;1.09;0.04;14.51;28.15;-11.50
1728;1;-1.550;0.250;-3.576;-0.07;0.05;-0.01;0.64;0.01;12.74;30.11;-10.05
1729;1;-1.550;0.350;-3.591;-0.02;0.06;0.00;0.59;-0.12;11.72;29.72;-8.47
1730;1;-1.550;0.450;-3.606;0.03;0.06;0.00;0.63;-0.15;10.23;28.73;-6.54
1731;1;-1.550;0.550;-3.622;0.07;0.07;0.01;0.57;-0.13;8.52;28.07;-4.73
1732;1;-1.550;0.650;-3.637;0.11;0.07;0.01;0.47;-0.13;7.12;27.56;-3.40
1733;1;-1.550;0.750;-3.652;0.14;0.08;0.00;0.40;-0.12;5.97;26.76;-2.33
1734;1;-1.550;0.850;-3.668;0.16;0.08;0.00;0.33;-0.10;4.81;25.76;-1.34
1735;1;-1.550;0.950;-3.683;0.18;0.08;0.00;0.26;-0.07;3.63;24.83;-0.47
1736;1;-1.550;1.050;-3.698;0.19;0.08;0.00;0.19;-0.04;2.52;24.06;0.19
1737;1;-1.550;1.150;-3.714;0.20;0.09;0.00;0.14;-0.01;1.52;23.37;0.66
1738;1;-1.550;1.250;-3.729;0.21;0.09;0.00;0.09;0.02;0.57;22.73;1.00
1739;1;-1.550;1.350;-3.744;0.21;0.10;0.00;0.04;0.05;-0.34;22.15;1.21
1740;1;-1.550;1.450;-3.760;0.21;0.11;0.00;0.00;0.07;-1.19;21.66;1.28
1741;1;-1.550;1.550;-3.775;0.20;0.12;0.01;-0.04;0.09;-1.97;21.22;1.21
1742;1;-1.550;1.650;-3.790;0.19;0.12;0.01;-0.08;0.11;-2.67;20.81;1.03
1743;1;-1.550;1.750;-3.805;0.19;0.13;0.01;-0.11;0.13;-3.33;20.42;0.73
1744;1;-1.550;1.850;-3.821;0.18;0.14;0.01;-0.14;0.14;-3.93;20.01;0.36
1745;1;-1.550;1.950;-3.836;0.17;0.15;0.01;-0.17;0.14;-4.48;19.60;-0.07
1746;1;-1.650;0.050;-3.570;-0.17;-0.03;-0.04;0.51;-0.25;14.52;19.95;-14.42
1747;1;-1.650;0.150;-3.585;-0.12;0.00;-0.02;0.75;0.01;12.50;24.13;-10.81
1748;1;-1.650;0.250;-3.599;-0.09;0.03;0.00;0.56;-0.06;11.74;27.81;-10.13
1749;1;-1.650;0.350;-3.614;-0.06;0.05;0.01;0.52;-0.07;10.65;28.40;-8.57
1750;1;-1.650;0.450;-3.629;-0.01;0.05;0.01;0.55;-0.06;8.90;27.17;-6.44
1751;1;-1.650;0.550;-3.643;0.04;0.05;0.01;0.52;-0.05;7.22;26.31;-4.65
1752;1;-1.650;0.650;-3.658;0.08;0.06;0.01;0.46;-0.05;5.99;26.09;-3.46
1753;1;-1.650;0.750;-3.673;0.11;0.07;0.01;0.40;-0.05;4.93;25.70;-2.44
1754;1;-1.650;0.850;-3.687;0.14;0.07;0.00;0.34;-0.04;3.80;24.88;-1.42
1755;1;-1.650;0.950;-3.702;0.16;0.08;0.00;0.28;-0.02;2.65;23.99;-0.52
1756;1;-1.650;1.050;-3.717;0.17;0.08;0.00;0.22;0.00;1.60;23.27;0.15
1757;1;-1.650;1.150;-3.731;0.19;0.09;0.00;0.17;0.03;0.64;22.68;0.62
1758;1;-1.650;1.250;-3.746;0.19;0.10;0.00;0.12;0.05;-0.28;22.12;0.96
1759;1;-1.650;1.350;-3.761;0.20;0.11;0.00;0.08;0.07;-1.18;21.60;1.19
1760;1;-1.650;1.450;-3.775;0.20;0.11;0.00;0.03;0.09;-2.00;21.15;1.27
1761;1;-1.650;1.550;-3.790;0.20;0.12;0.00;-0.01;0.11;-2.76;20.77;1.21
1762;1;-1.650;1.650;-3.805;0.20;0.13;0.01;-0.04;0.13;-3.46;20.44;1.03
1763;1;-1.650;1.750;-3.820;0.19;0.14;0.01;-0.07;0.14;-4.12;20.11;0.74
1764;1;-1.650;1.850;-3.834;0.19;0.16;0.01;-0.11;0.15;-4.74;19.78;0.36
1765;1;-1.650;1.950;-3.849;0.18;0.16;0.01;-0.14;0.15;-5.35;19.42;-0.11
1766;1;-1.750;0.050;-3.595;-0.16;-0.03;-0.03;0.30;-0.29;12.36;17.45;-13.37
1767;1;-1.750;0.150;-3.609;-0.13;-0.01;-0.01;0.50;0.04;11.22;21.05;-10.25
1768;1;-1.750;0.250;-3.623;-0.12;0.02;0.01;0.53;-0.05;10.77;25.31;-10.00
1769;1;-1.750;0.350;-3.637;-0.08;0.04;0.01;0.52;-0.03;9.50;26.74;-8.46
1770;1;-1.750;0.450;-3.651;-0.03;0.04;0.01;0.50;0.01;7.65;25.71;-6.21
1771;1;-1.750;0.550;-3.665;0.01;0.04;0.01;0.47;0.02;6.09;24.75;-4.46
1772;1;-1.750;0.650;-3.679;0.05;0.05;0.01;0.44;0.01;5.01;24.65;-3.38
1773;1;-1.750;0.750;-3.693;0.08;0.06;0.00;0.39;0.00;3.99;24.53;-2.41
1774;1;-1.750;0.850;-3.707;0.11;0.07;0.00;0.34;0.01;2.87;23.94;-1.39
1775;1;-1.750;0.950;-3.721;0.13;0.08;0.00;0.29;0.02;1.76;23.16;-0.47
1776;1;-1.750;1.050;-3.735;0.15;0.09;0.00;0.24;0.04;0.76;22.49;0.21
1777;1;-1.750;1.150;-3.749;0.17;0.10;0.00;0.19;0.06;-0.16;21.98;0.69
1778;1;-1.750;1.250;-3.763;0.18;0.10;0.00;0.15;0.08;-1.07;21.52;1.04
1779;1;-1.750;1.350;-3.777;0.19;0.11;0.00;0.11;0.10;-1.94;21.07;1.27
1780;1;-1.750;1.450;-3.791;0.19;0.12;0.00;0.07;0.11;-2.75;20.67;1.36
1781;1;-1.750;1.550;-3.805;0.20;0.13;0.00;0.03;0.13;-3.50;20.33;1.31
1782;1;-1.750;1.650;-3.820;0.20;0.15;0.00;-0.01;0.14;-4.21;20.06;1.14
1783;1;-1.750;1.750;-3.834;0.19;0.16;0.01;-0.04;0.15;-4.88;19.81;0.86
1784;1;-1.750;1.850;-3.848;0.19;0.17;0.01;-0.07;0.16;-5.49;19.54;0.48
1785;1;-1.750;1.950;-3.862;0.18;0.18;0.01;-0.10;0.16;-6.08;19.26;0.03
1786;1;-1.850;0.050;-3.619;-0.17;-0.03;-0.03;0.11;-0.31;10.71;15.52;-12.50
1787;1;-1.850;0.150;-3.633;-0.15;-0.02;-0.01;0.32;0.06;10.28;18.87;-9.81
1788;1;-1.850;0.250;-3.646;-0.14;0.01;0.01;0.47;0.00;9.77;22.83;-9.61
1789;1;-1.850;0.350;-3.660;-0.11;0.03;0.01;0.51;0.04;8.31;24.73;-8.08
1790;1;-1.850;0.450;-3.673;-0.06;0.03;0.01;0.46;0.08;6.47;24.20;-5.92
1791;1;-1.850;0.550;-3.686;-0.01;0.04;0.01;0.43;0.07;5.10;23.36;-4.26
1792;1;-1.850;0.650;-3.700;0.02;0.05;0.01;0.41;0.04;4.14;23.27;-3.20
1793;1;-1.850;0.750;-3.713;0.06;0.06;0.01;0.38;0.04;3.15;23.31;-2.25
1794;1;-1.850;0.850;-3.727;0.09;0.07;0.00;0.34;0.05;2.03;22.94;-1.23
1795;1;-1.850;0.950;-3.740;0.11;0.08;0.00;0.30;0.06;0.96;22.30;-0.33
1796;1;-1.850;1.050;-3.754;0.13;0.09;0.00;0.26;0.07;0.01;21.70;0.35
1797;1;-1.850;1.150;-3.767;0.15;0.10;0.00;0.22;0.09;-0.88;21.24;0.85
1798;1;-1.850;1.250;-3.780;0.17;0.11;0.00;0.17;0.10;-1.80;20.90;1.22
1799;1;-1.850;1.350;-3.794;0.18;0.12;0.00;0.14;0.11;-2.66;20.53;1.44
1800;1;-1.850;1.450;-3.807;0.19;0.13;0.00;0.10;0.13;-3.45;20.18;1.52
1801;1;-1.850;1.550;-3.821;0.19;0.14;0.00;0.06;0.14;-4.19;19.87;1.50
1802;1;-1.850;1.650;-3.834;0.19;0.16;0.00;0.03;0.15;-4.92;19.68;1.35
1803;1;-1.850;1.750;-3.848;0.19;0.17;0.00;-0.01;0.16;-5.58;19.49;1.06
1804;1;-1.850;1.850;-3.861;0.19;0.18;0.00;-0.04;0.16;-6.19;19.27;0.69
1805;1;-1.850;1.950;-3.875;0.19;0.19;0.01;-0.07;0.16;-6.77;19.04;0.25
1806;1;-1.950;0.050;-3.644;-0.16;-0.03;-0.03;-0.07;-0.25;9.43;14.05;-11.75
1807;1;-1.950;0.150;-3.657;-0.16;-0.02;-0.01;0.12;0.07;9.46;17.36;-9.48
1808;1;-1.950;0.250;-3.670;-0.16;0.01;0.01;0.44;0.01;8.69;20.57;-8.97
1809;1;-1.950;0.350;-3.682;-0.12;0.03;0.01;0.52;0.12;7.03;22.59;-7.42
1810;1;-1.950;0.450;-3.695;-0.07;0.03;0.01;0.42;0.15;5.37;22.63;-5.54
1811;1;-1.950;0.550;-3.708;-0.03;0.04;0.01;0.37;0.10;4.25;22.06;-4.06
